,Path,Canonical,Transcript,Area
1476,L2_arctic_WAV/TNI_arctic_b0057,dh ey hh ae v w ah n p aa p y ah l er s eh n t ah m ah n t th r uw dh ah n uw z p ey p er z,d ey hh ae v v ah n b aa b y ah l ah s eh n t ah m ah n t t r uw d ah n uw s b ey p ah s,2
1477,L2_arctic_WAV/TNI_arctic_b0061,s ah m th ih ng ah b aw t ih t s iy m d t uw f ae s ah n ey t hh ih m t ah ch ae l ah n jh hh ih z p r eh z ah n s,s ah m t ih ng ah b aw t ih err s iy m d err uw f ae s ah n ey err hh ih m d ah ch ae l ah n jh hh ih z p r eh z ah n s,2
1478,L2_arctic_WAV/TNI_arctic_b0073,w ih dh dh iy z aa r g y ah m ah n t s hh iy k ah n v ih n s t hh ih m s eh l f dh ae t hh iy sh uh d g ow ao n ah l ow n,v ih d d iy z aa g y ah m ah n t s hh iy g ah n v ih n s t hh ih m s eh err f d ae t hh iy sh uh d g ow ao n ah l ow n,2
1479,L2_arctic_WAV/TNI_arctic_b0081,y uw w er g ow ih n t ih l iy v ae f t er y uw s ao m iy ao n dh ah r aa k,y uw w ah g ow ih n t ih l iy v aa f t er y uw s ao m iy ao n d ah err aa k,2
1480,L2_arctic_WAV/TNI_arctic_b0089,hh er b y uw t ah f ah l hh eh r w ah z d ah n ah p ih n sh ay n ih ng k oy l z,hh ah b y uw err ah f ah l hh eh w ah z d ah n ah p ih n sh ay n ih ng g oy err s,2
1481,L2_arctic_WAV/TNI_arctic_b0104,sh uw t ih ng p ey n z p ae s t l ay k f l ae sh ih z ah v ih l eh k t r ih s ah t iy th r uw hh ih z b aa d iy,sh uw d ih ng b ey n s b aa s t l ay k f l ae sh ih z ah v ih l eh k t r ih s ah t iy t r uw hh ih z b aa d iy,2
1482,L2_arctic_WAV/TNI_arctic_b0118,w iy s ao y uh r l ay t ah n d th ao t y uw w uh d ah n t m ay n d ah k ao l,w iy s ao y uh l ay t ah n d t ao t y uw w uh d ah n t m ay n d ah g ao l,2
1483,L2_arctic_WAV/TNI_arctic_b0136,s w ih f t l iy hh ih z ay z m eh zh er d dh ah s ih ch uw ey sh ah n,s w ih f t l iy hh ih z ay m eh zh ah d d ah s ih ch uw ey sh ah n,2
1484,L2_arctic_WAV/TNI_arctic_b0141,ih t w ah z b iy t ih ng ah n d w ey t ih ng ih n dh ah ae m b uh sh ah v dh ow z b l ae k p ih t s,ih t v ah z b iy t ih ng ah n d v ey t ih ng ih n d ah ae m b uh sh ah v d ow z b l ae k b ih t s,2
1485,L2_arctic_WAV/TNI_arctic_b0158,sh iy ow b ey d sh r ih ng k ih ng b ae k w ih dh dh ah b ey b iy ih n hh er aa r m z,sh iy ow b ey err sh r ih ng k ih ng b ae k w ih d d ah b ey b iy ih n hh ah aa m s,2
1486,L2_arctic_WAV/TNI_arctic_b0160,ih t w ah z ow v er w ih n hh iy m ey d hh ih z w ey th r uw dh ah r ih ng ah v s p eh k t ey t er z,ih t v ah z ow w er v ih n hh iy m ey err hh ih z v ey t r uw d ah r ih ng ah v s p ah k t ah k t ey s,2
1487,L2_arctic_WAV/TNI_arctic_b0171,hh iy ch ey n jh d hh ih z s iy t f ao r ah s t iy m er r ih k l ay n ih ng ch eh r,hh iy ch ey n jh d hh ih z s iy t f ao err ah s t iy m er err ih k l ay n ih ng ch eh err,2
1488,L2_arctic_WAV/TNI_arctic_b0197,dh ah p l ae n t er z aa r ao l r eh d iy k ah n s ih d er ih ng dh ah m ae t er,d ah b l aa n t er z aa err ao l err eh err iy g ah n s ih d r ih ng d ah m ae err ah,2
1489,L2_arctic_WAV/TNI_arctic_b0215,ih t ih z ah g uh d p r aa p er t iy ah n d w er th m ao r dh ah n dh ae t,ih t ih d ah g uh d b r aa b er d iy ah n d v ah t m ao r d ah n d ae t,2
1490,L2_arctic_WAV/TNI_arctic_b0315,ah n d dh ih s w aa z dh eh r s ow l k aa n v er s ey sh ah n th r uw aw t dh ah m iy l,ah n d d ih s w aa z d eh r s ow l g aa n v er s ey sh ah n t r uw aw t d ah m iy err,2
1491,L2_arctic_WAV/TNI_arctic_b0317,hh iy d ih d n aa t b ih l iy v ih n dh ah b er n ih ng ah v d ey l ay t f r er s ah ch ah l ah g zh er iy,hh iy d ih d n aa err b ih l iy v ih n d ah b ah n ih ng ah v d ey l ay t f r er s ah ch ah l ah g zh er iy,2
1492,L2_arctic_WAV/TNI_arctic_b0321,ih n s t eh d hh iy er ay v d aa n dh ah n ay t ah v dh ah s eh k ah n d d ey,ih n s t eh d hh iy err ay v d aa n d ah n ay err ah v d ah s eh k ah n d d ey,2
1493,L2_arctic_WAV/TNI_arctic_b0371,y iy l d y ao r s eh l f t uw dh ah w ao t er z dh ae t er r ih p ih ng ae n d t ih r ih ng ae t y uw,y iy err d y ao r s eh err f t uw d ah w ao t ah s d ae t er r ih p ih ng ae n d t ih r ih ng ae t y uw,2
1494,L2_arctic_WAV/TNI_arctic_b0396,dh ah p ey n f r ah m m ay hh er t n iy w ah z ae g ah n ay z ih ng,d ah b ey n f r ah m m ay hh ah t n iy w ah s ae g ah n ay z ih ng,2
1495,L2_arctic_WAV/TNI_arctic_b0411,hh iy g ey v n ow r iy z ah n b ah t hh ih z m ow t ih v w ah z aa b v iy ah s ih n ah f,hh iy g ey v n ow err iy z ah n b ah err hh ih z m ow err ih v v ah z aa b v iy ah s ih n ah f,2
1496,L2_arctic_WAV/TNI_arctic_b0433,w iy er k uh k ih ng aa n dh ah k ow l s t ow v ah n d ao n dh iy oy l b er n er z,w iy ah k uh k ih ng aa n d ah k ow err s t ow v ah n d ao n d iy oy err b ah n ah s,2
1497,L2_arctic_WAV/YBAA_arctic_a0003,f ao r dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n d z,f ao dh ah t w eh n t iy ah th t ay m dh eh t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n d z,0
1498,L2_arctic_WAV/YBAA_arctic_a0005,w ih l w iy eh v er f ao r g eh t ih t,w ih l w iy eh v er* f ao r* g eh t ih t,0
1499,L2_arctic_WAV/YBAA_arctic_a0006,g aa d b l eh s eh m ay hh ow p ay l g ow aa n s iy ih ng dh eh m f er r eh v er,g ah d b l eh s eh m ay hh ao p ay l g ao ao n s iy ih ng dh eh m f ao r* eh v er,0
1500,L2_arctic_WAV/YBAA_arctic_a0007,ah n d y uw ao l w iy z w ao n t t ih s iy ih t ih n dh iy s uh p er l ah t ih v d ih g r iy,ah n d y uw ao l w iy z w ao n t t ih s iy ih t ih n dh iy s uh p er l ey t ih v d ih g r iy,0
1501,L2_arctic_WAV/YBAA_arctic_a0008,g ae d y ao r l eh t er k ey m jh ah s t ih n t ay m,g ah d y ao r l eh t er* k eh m jh ah s t ih n t ay m,0
1502,L2_arctic_WAV/YBAA_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,aa m p l ey ih ng g eh s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g eh m,0
1503,L2_arctic_WAV/YBAA_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,0
1504,L2_arctic_WAV/YBAA_arctic_a0013,hh iy w aa z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w aa z ah hh eh d sh ao r t ah dh ae n hh ih z k ah m p ae n y ah n ao f ao l m ow s d eh l ah k ey t f ih z iy k,0
1505,L2_arctic_WAV/YBAA_arctic_a0018,dh eh r w ao z ah ch ey n jh n aw,dh eh r w ao z ah ch ey n jh n aw,0
1506,L2_arctic_WAV/YBAA_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f ao r ch ae n s ih z,ay f ao l ao d dh ah l ay n ah v dh ah p r ah p ao z d r eh l r ao d l uh k ih ng f ao r* ch ae n s ih z,0
1507,L2_arctic_WAV/YBAA_arctic_a0020,k l ah b z ae n d b ao l z ae n d s ih t iy z g r uw t ah b iy ow n l iy m eh m er iy z,k l ah b s ae n b ao l z ae n s ih t iy z g r uw t uh b iy ao n l iy m eh m er iy s,0
1508,L2_arctic_WAV/YBAA_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh r l iy k l ah b m iy ih n t uw r eh err ah g n ay z ih ng g ih t,0
1509,L2_arctic_WAV/YBAA_arctic_a0022,hh aa r d l iy w er aw er p l ae n z m ey d p ah b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa d l iy w er* aw er p l ae n z m ey d p ah p l ih b iy f ao r* w iy w er m eh t b ay p aw er f ah l aa p ao z ih sh ah n,0
1510,L2_arctic_WAV/YBAA_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v ih l ih jh ih z,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k eh p ah t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v ih l ih jh ih z,0
1511,L2_arctic_WAV/YBAA_arctic_a0024,ih t w aa z m ay r ih p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w aa z m ay r eh p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d y uw s t p iy p ah l t uw b ay,0
1512,L2_arctic_WAV/YBAA_arctic_a0025,ay w ah z ah b aw t t ah d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,ay w ah z ah b aw t t ah d uw dh ih s w err n k uw l er jh ah jh m ah n t p r ih v ey l d,0
1513,L2_arctic_WAV/YBAA_arctic_a0026,ih t ah k er d t ah m iy dh ae t dh eh r w uh d hh ae v t ah b iy ae n ah k aw n t ih ng,ih t ah k eh er d t ah m iy dh ae t dh eh r w uh d hh ae v t ah b iy ae n ah k aw n t ih ng,0
1514,L2_arctic_WAV/YBAA_arctic_a0027,t uw m ay s er p r ay z hh iy b ih g ae n t ah sh ow ae k ch ah w ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s er p r ay z hh iy b ih g ae n t ah sh ao ae k ch ah w ah l ih n th uw s iy ae z ah m ih n m ay f eh v er,0
1515,L2_arctic_WAV/YBAA_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r ao b er iy b r ay b eh er iy f r ao d,0
1516,L2_arctic_WAV/YBAA_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t ah dh ah n ao r th k ah n t r iy,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng g ih n t ah dh ah n ao r th k ah n t r iy,0
1517,L2_arctic_WAV/YBAA_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey th ih n dh eh m,0
1518,L2_arctic_WAV/YBAA_arctic_a0031,dh ey w er th r iy hh ah n d r ih d y aa r d z ah p aa r t,dh ey w er th r iy hh ah n d r ih d y aa r d z ah p aa r t,0
1519,L2_arctic_WAV/YBAA_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n z dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng g ah s ae t eh v r iy s t eh p,0
1520,L2_arctic_WAV/YBAA_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t ah n d ih n ae t dh ah hh ao t eh l,0
1521,L2_arctic_WAV/YBAA_arctic_a0037,ay w ah z dh ah ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z dh ah ao n l iy w ah n hh uw r iy m eh n d s ih t ih ng g,0
1522,L2_arctic_WAV/YBAA_arctic_a0038,w iy l hh ae v t uw w ao ch aw r ch ae n s ah z,w iy l hh ae v t uw w uh ch aw r ch ae n s ah z,0
1523,L2_arctic_WAV/YBAA_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k ao r t eh n d ey z,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k ao r t eh n d ey s,0
1524,L2_arctic_WAV/YBAA_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah b ao z y uw w ah n d er w ay sh iy ih z k ah m ih ng g ah p hh iy r,0
1525,L2_arctic_WAV/YBAA_arctic_a0041,m iy n w ay l ay l g ow aw t t ah b r iy dh ah s p eh l,m iy n w ay l ay l g ao aw t uh b r iy th ah s p eh l,0
1526,L2_arctic_WAV/YBAA_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh d hh iy ih k s p l eh n hh ih z p ah s eh sh ah n ah v dh ah s k eh ch,0
1527,L2_arctic_WAV/YBAA_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,0
1528,L2_arctic_WAV/YBAA_arctic_a0046,dh ah g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,dh ah g eh er l f ey s t hh ih m hh eh er ay z sh ay n ih ng g w ih th s ah d ah n f ih r,0
1529,L2_arctic_WAV/YBAA_arctic_a0047,k l ow z b ih s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh iy w uh l f d ao g,k l ao z b ih s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh iy w uh l f d d ao g,0
1530,L2_arctic_WAV/YBAA_arctic_a0048,hh iy l uh k t ae t dh iy hh ae ng k er ch iy f m ao r k l ow s l iy,hh iy l uh k t ae d dh eh hh ae ng d k er ch iy f m ao r k l ao z l iy,0
1531,L2_arctic_WAV/YBAA_arctic_a0051,dh iy l ey s w aa z ah v ah d eh l ah k ah t ay v er iy k ah l er f ey n t l iy t ih n t ih d w ih dh y eh l ow,dh iy l ey s w aa z ah v ah d eh l ah k ah t ay v ao iy k ah l er f ih n t l iy t ih n t ih d w ih dh y eh l uh,0
1532,L2_arctic_WAV/YBAA_arctic_a0052,ih t w aa z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w aa z ah k y uh r* iy ah s k ow ih n s ih d ah n s,0
1533,L2_arctic_WAV/YBAA_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh iy hh ae ng k er ch iy f,s ah d ah n l iy hh ih z f ih ng g er s k l uw s t ay t l iy ow v er dh iy hh ae d k er ch iy f,0
1534,L2_arctic_WAV/YBAA_arctic_a0054,dh eh r w aa z n ah th ih ng ao n dh ah r aa k,dh eh r w aa z n ah th ih ng ao n dh ah r ow k,0
1535,L2_arctic_WAV/YBAA_arctic_a0058,ay k ey m f ao r ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ae n eh n iy th ih ng eh l s,ay k eh m f ao r ih n f er m ey sh ih n m ao r* aw t ah v k y uh r* iy aa s ah t iy dh ae n eh n iy th ih ng eh l s,0
1536,L2_arctic_WAV/YBAA_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w aa z g ao n,hh ih z ih m ih k y uw l ih t ah p ih r* ah n s w aa z g ao n,0
1537,L2_arctic_WAV/YBAA_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,0
1538,L2_arctic_WAV/YBAA_arctic_a0063,y eh s ih t w aa z ah m ae n hh uw ae s t ah s t r ey n jh er,y eh s ih t w aa z ah m ae n hh uw aa s t ah s t r ey n jh er,0
1539,L2_arctic_WAV/YBAA_arctic_a0064,dh ah f ao r th ae n d f ih f th d ey z p ae s t w ih dh aw t eh n iy d ih v eh l ah p m ah n t s,dh ah f ao r th ae n d f ih f th d ey z b aa s t w ih dh aw t eh n iy d ih v ah l ah p m ah n t s,0
1540,L2_arctic_WAV/YBAA_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w eh l ay k k ao r d z ah v s t iy l,0
1541,L2_arctic_WAV/YBAA_arctic_a0067,sh uh r l iy ay w ah l ih k s k y uw z y uw sh iy k r ay d,sh uh l iy ay w ah l ih k s k y uw z y uw sh iy k r ay d,0
1542,L2_arctic_WAV/YBAA_arctic_a0071,hh w ah t w aa z dh iy aa b jh eh k t ah v y ao r l ih t ah l s eh n s ey sh ah n,hh w ah t w aa z dh iy aa b jh eh k t ah v y ao r l ih t ah l s eh n s ey sh ah n,0
1543,L2_arctic_WAV/YBAA_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih dh l ih t ah l p ah f iy b ae g z ah n d er dh eh m,dh ah p r ah m ow t er z ay z w eh hh ih v iy w ih dh l ih t ah l p ah f iy b ae g z ah n d r* dh eh m,0
1544,L2_arctic_WAV/YBAA_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,dh eh r hh ae z b ih n ah ch ih n jh sh iy ih n t er ah p t ih d hh ih m,0
1545,L2_arctic_WAV/YBAA_arctic_a0076,dh iy g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,dh iy g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,0
1546,L2_arctic_WAV/YBAA_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t ih z dh ah f ay er p aa r t l iy sh iy s ey d,0
1547,L2_arctic_WAV/YBAA_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t uw f ae dh ah m hh er,dh eh n ae n d ae t s p er* hh iy t r ay d t uw f ae dh ah m hh ih,0
1548,L2_arctic_WAV/YBAA_arctic_a0079,ih t w aa z ah l aa r jh k ah n uw,ih t w aa z ah l aa r jh k ah n uw,0
1549,L2_arctic_WAV/YBAA_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t ah dh ah r aa k,hh w ah t ih f sh iy d ih d n aa t k ah m t ah dh ah r* ao k,0
1550,L2_arctic_WAV/YBAA_arctic_a0082,hh ih z f ey s w aa z s t r iy m ih ng w ih th b l ah d,hh ih z f ih s w aa z s t r iy m ih ng w ih th b l ah d,0
1551,L2_arctic_WAV/YBAA_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r* ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ih s,0
1552,L2_arctic_WAV/YBAA_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d eh th hh ae d k ah m w ih th t er r ah b ah l s ah d ah n n ah s,0
1553,L2_arctic_WAV/YBAA_arctic_a0088,hh iy m ey d sh uh r dh ah t dh iy m ae g ah z iy n w aa z l ow d ih d ah n d r ih z uw m d hh ih z p ae d ah l ih ng,hh iy m ey d ch uh r dh ah t dh iy m ih g ah z iy n w aa z l ow d ih d ah n d r ih z uw m d hh ih z p ae d ah l ih ng,0
1554,L2_arctic_WAV/YBAA_arctic_a0089,dh iy n ay t g l ow w aa z t r eh ch er ah s t uw sh uw t b ay,dh iy n ay t g l uw w aa z t r* eh ch er ah s t uw sh uw t b ay,0
1555,L2_arctic_WAV/YBAA_arctic_a0090,dh iy s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,dh iy s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,0
1556,L2_arctic_WAV/YBAA_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih dh r ey jh ae t dh iy th ao t,hh ih z b l ah d g r uw hh aa t w ih dh r ey jh ae t dh iy th ao t,0
1557,L2_arctic_WAV/YBAA_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh iy sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh iy sh ae d ow z ah v b ao th sh ao r z,0
1558,L2_arctic_WAV/YBAA_arctic_a0093,f ao r ah f uh l m ih n ah t hh iy k r aw ch t ah n d l ih s ah n d,f ao r ah f uh l m ih n ah t hh iy k r ao ch t ah n d l ih s ah n d,0
1559,L2_arctic_WAV/YBAA_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ao z dh ah f er s t th ih ng t uw k ah m w ih dh ih n hh ih z v ih zh ah n,ah b ih g k ae n v ah s t eh n t w ao z dh ah f ih s t th ih ng t uw k ah m w ih dh ih n hh ih z v ih zh ah n,0
1560,L2_arctic_WAV/YBAA_arctic_a0096,p er hh ae p s sh iy hh ae d ao r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p er hh ae p s sh iy hh ae d ao r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er* ih n dh ah f ao r ah s t,0
1561,L2_arctic_WAV/YBAA_arctic_a0097,dh eh n y uw k ae n er ey n jh y ao r s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh iy b ow,dh eh n y uw k ae n er ey n jh y ao r s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh iy b ow,0
1562,L2_arctic_WAV/YBAA_arctic_a0098,sh ae l ay k eh r iy y uw,sh ae l ay k eh r* iy y uw,0
1563,L2_arctic_WAV/YBAA_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae d ah n ih ng jh oy b aw n d ih d ih n hh ih z b r ey n,0
1564,L2_arctic_WAV/YBAA_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,y uw m ah s ah s l iy p hh iy er* d,0
1565,L2_arctic_WAV/YBAA_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw w uh d n ao t k iy p dh ah t r* uw t f r ao m m iy,0
1566,L2_arctic_WAV/YBAA_arctic_a0102,hh iy w ah l f aa l ow ah s s uw n,hh iy w ah l f ow l ow ah s s uh n,0
1567,L2_arctic_WAV/YBAA_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f r ah m dh ah b ow ah v dh iy k ah n uw,b ah t dh eh r* k ey m n ow p r aa m ah s f r ah m dh ih b ow ah v dh iy k ae n uw,0
1568,L2_arctic_WAV/YBAA_arctic_a0104,sh iy w aa z s l iy p ih ng ah n d er hh ih z p r ah t eh k sh ah n ae z s w iy t l iy eh z ah ch ay l d,sh iy w aa z s l iy b ih ng ah n d er hh ih z p r ow t eh k sh ah n ae z s w iy t l iy eh z ah ch ay l d,0
1569,L2_arctic_WAV/YBAA_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er f ah l s ow ao l m ow s t ih m p aa s ah b ah l t uw b ih l iy v,ow n l iy ih t s s ow w ah n d er f uw l s ow ao l m ow s t ih m p aa z ah b eh l t uw b ih l iy v,0
1570,L2_arctic_WAV/YBAA_arctic_a0106,dh iy ih m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,dh iy ih m ow sh ah n w ih ch sh iy hh ae d s ah b r* eh s t b ah s t f ao r* th n aw ih n ah ch ow k ih ng s aa b,0
1571,L2_arctic_WAV/YBAA_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,0
1572,L2_arctic_WAV/YBAA_arctic_a0108,hh iy w ey d ih d ih n t ah dh ah eh jh ah v dh ah w ao t er ae n d b ih g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w ey d ih d ih n t ah dh ah eh jh ah v dh ih w ao t er* ae n d b ih g ae n s k r ah b ih ng hh ih m s eh l f,0
1573,L2_arctic_WAV/YBAA_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uw n ow dh ae t y uw aa r* sh ey k ih ng m ay k aa n f ih d ah n s ih n y uw,0
1574,L2_arctic_WAV/YBAA_arctic_a0111,ih n s t eh d hh iy jh oy n d hh er r ae n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,ih n s t eh d hh iy jh oy n d hh eh r* ae n d dh ey ey t l ay k t uw hh ah ng g r* iy ch ih l d r* ah n,0
1575,L2_arctic_WAV/YBAA_arctic_a0112,hh iy w aa z w uw n d ah d ih n dh ah aa r m,hh iy w aa z w ao n d ah d ih n dh ah aa m,0
1576,L2_arctic_WAV/YBAA_arctic_a0113,ay s ah p ow z y uw p ih k t dh ae t l ih ng g ow ah p ah m ah ng dh iy ih n d iy ah n z,ay s ah b ow z y uw b ih k t dh ae t l ih ng g ow ah p ah m ao ng dh iy ih n d iy ah n s,0
1577,L2_arctic_WAV/YBAA_arctic_a0115,hh iy hh ae d n ow ih k s k y uw z f ao r dh ah f iy l ih ng z w ih ch w er r er aw z d ih n hh ih m,hh iy hh ae d n ow ih k s iy k y uw z f ao r* dh ah f iy l ih ng z w ih ch w er r* er ow z d ih n hh ih m,0
1578,L2_arctic_WAV/YBAA_arctic_a0116,w ao z ih t dh ah r aa n d ih v uw ah v dh ow z hh uw w er s t r ay v ih ng t uw w er r k hh ih z r uw ah n,w ao z ih t dh ah r ae n d ih v uw ao f dh ow z hh uw w er* s t r ay v ih ng t uw w ao r* k hh ih z r* uw n,0
1579,L2_arctic_WAV/YBAA_arctic_a0117,sh iy ae d ah d w ih dh jh eh n y ah w ah n s ih m p ah th iy ih n hh er r f ey s ae n d v oy s,sh iy ae d ah d w ih dh jh iy n uw w ah n s ih m p ah th iy ih n hh eh r* f ey s ae n d v oy s,0
1580,L2_arctic_WAV/YBAA_arctic_a0120,m ay r ay t f uh t f iy l z l ay k ah v ah ch ay n iy z d eh b y ah t aa n t,m ay r ay t f uh t f iy l z l ay k ao f ah ch ay n iy z d eh b uw t aa n t,0
1581,L2_arctic_WAV/YBAA_arctic_a0121,dh ey ey t d ih n er ae t dh ah f ih f th ae n d r eh s t ah d f ao r t uw aw er z,dh ey ey t d ih n er* ae t dh eh f ih f th ae n d r* eh s t ah d f ao r* t uw aw er s,0
1582,L2_arctic_WAV/YBAA_arctic_a0122,t uw y er z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f ao r dh ih s,t uw y er z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f ao r* dh ih s,0
1583,L2_arctic_WAV/YBAA_arctic_a0123,sh iy hh ae d d ay d f r ah m k ow l d ae n d s t aa r v ey sh ah n,sh iy hh ae d d ay d f r ah m k ow l d ae n d s t aa r* v ey sh ah n,0
1584,L2_arctic_WAV/YBAA_arctic_a0125,hh iy w ao z d ih t er m ah n d n aw t uw m ey n t ey n ah m ao r s er t ah n hh ow l d ah p aa n hh ih m s eh l f,hh iy w ao z d ih t er m ah n d n aw t uw m ey n t ey n ah m ao r* s er t ah n hh ow l d ah b aa n hh ih m s eh l f,0
1585,L2_arctic_WAV/YBAA_arctic_a0126,iy ch d ey sh iy b iy k ey m ah m ao r v ay t ah l p aa r t ah v hh ih m,iy ch d ey sh iy b iy k ey m ah m ao r* v ey t ah l p aa r t ah v hh ih m,0
